Date,Username,Tweet-text,Tweet Link,Retweets,Likes,TweetImageUrl,Image
2013/05/24_07:21,https://twitter.com/BarackObama,Hold your representatives in Congress accountable. Call out #climate change deniers in the House and Senate today: http://OFA.BO/3j7EhL ,https://twitter.com/BarackObama/status/337936500505329664,729,392,,
2013/05/23_15:13,https://twitter.com/BarackObama,Tell your senators: The time for comprehensive #ImmigrationReform that fuels innovation is now. http://OFA.BO/uQVGmS  #iMarch,https://twitter.com/BarackObama/status/337692916560584704,683,291,,
2013/05/23_07:59,https://twitter.com/BarackObama,Don't miss @JonCarsonOFA's #iMarch town hall starting now. Tweet him your questions about how #OFA is fighting for #ImmigrationReform.,https://twitter.com/BarackObama/status/337583513136164865,344,201,,
2013/05/23_07:22,https://twitter.com/BarackObama,FACT: Immigrants start over 25% of all businesses in 7 out of the 8 fastest-growing sectors of our economy. (via @renewoureconomy) #iMarch,https://twitter.com/BarackObama/status/337574242331787265,1209,454,,
2013/05/22_15:33,https://twitter.com/BarackObama,FACT: Over 40% of Fortune 500 companies were founded by an immigrant or child of an immigrant. (via @MarchforInnov) #iMarch,https://twitter.com/BarackObama/status/337335386680459264,2471,730,,
2013/05/22_13:35,https://twitter.com/BarackObama,If you're in for the #iMarch for #ImmigrationReform tweet your senators now and tell them to get it done: http://OFA.BO/brbvSt ,https://twitter.com/BarackObama/status/337305701451976704,692,275,,
2013/05/22_11:07,https://twitter.com/BarackObama,FACT: Immigrant-owned businesses generated $775 billion in revenue for the economy in 2011. (via @renewoureconomy) #iMarch,https://twitter.com/BarackObama/status/337268492753567744,1141,404,,
2013/05/22_10:09,https://twitter.com/BarackObama,Last night Democrats and Republicans came together to send an #ImmigrationReform bill to the Senate floor. Time to finish the job. #iMarch,https://twitter.com/BarackObama/status/337253869467865088,978,536,,
2013/05/22_09:07,https://twitter.com/BarackObama,Tell Congress we need smart #immigration reform to attract & keep talent in the US. Add your voice here: http://thndr.it/ZmSNwb  #iMarch,https://twitter.com/BarackObama/status/337238419010899969,995,421,,
2013/05/22_07:11,https://twitter.com/BarackObama,How can you help pass comprehensive #ImmigrationReform? Join the #iMarch and tweet your senators today: http://OFA.BO/8qGUf5 ,https://twitter.com/BarackObama/status/337208984295579650,903,315,,
2013/05/22_06:08,https://twitter.com/BarackObama,There's a huge virtual march for #ImmigrationReform today. Tweet the Senate to be a part of it: http://OFA.BO/oCnM3U  #MarchForInnovation,https://twitter.com/BarackObama/status/337193198055211009,743,250,,
2013/05/21_19:36,https://twitter.com/BarackObama,Tell Congress to seize this moment and get comprehensive #ImmigrationReform passed. Join us this week: http://OFA.BO/LzDdp8 ,https://twitter.com/BarackObama/status/337034236882190336,773,387,,
2013/05/21_14:17,https://twitter.com/BarackObama,Join the @MarchforInnov to let Congress know that you support #ImmigrationReform to fuel American innovation: http://OFA.BO/LzDdp8 ,https://twitter.com/BarackObama/status/336953946075713536,517,259,,
2013/05/21_11:12,https://twitter.com/BarackObama,Tell Congress to act now to fix our #immigration system. Sign up for the @MarchforInnov this week: http://OFA.BO/LzDdp8 ,https://twitter.com/BarackObama/status/336907471295770625,446,227,,
2013/05/21_07:49,https://twitter.com/BarackObama,Help the families devastated by tornadoes in Oklahoma this morning by supporting the efforts of the @RedCross:http://OFA.BO/cRCFc8 ,https://twitter.com/BarackObama/status/336856364771053569,1982,611,,
2013/05/21_07:22,https://twitter.com/BarackObama,Our prayers are with the people of Oklahoma today.—President Obama,https://twitter.com/BarackObama/status/336849401957982209,4608,1451,,
2013/05/20_14:32,https://twitter.com/BarackObama,Tell Congress to act now to fix our #immigration system. Sign up for the @MarchforInnov this week: http://OFA.BO/uz1ovm ,https://twitter.com/BarackObama/status/336595406777630720,551,303,,
2013/05/20_11:13,https://twitter.com/BarackObama,Some members of Congress still won't listen to the scientific consensus on #climate change. Call these deniers out: http://OFA.BO/3j7EhL ,https://twitter.com/BarackObama/status/336545313944911873,901,342,,
2013/05/20_08:57,https://twitter.com/BarackObama,Conservative think tank estimates #ImmigrationReform would save $410 billion over 10 years: http://OFA.BO/gqfN6x  Let's get it done.,https://twitter.com/BarackObama/status/336511021684518913,817,414,,
2013/05/18_11:00,https://twitter.com/BarackObama,"Hurricane season furloughs ""could have a detrimental effect on everybody's public safety."" Read more: http://OFA.BO/Sqr1pV  #sequester",https://twitter.com/BarackObama/status/335817252324642816,700,410,,
2013/05/18_07:41,https://twitter.com/BarackObama,Weekly Address: A rising thriving middle class is the true engine of economic growth.http://OFA.BO/bCkeZm ,https://twitter.com/BarackObama/status/335767147231981569,791,441,,
2013/05/17_13:01,https://twitter.com/BarackObama,It’s up to you and all the people across the country to tell the people in Washington focus on getting stuff done.—President Obama,https://twitter.com/BarackObama/status/335485365056049153,1262,593,,
2013/05/17_12:03,https://twitter.com/BarackObama,While many in Congress continue to deny the science on #climate change Alaska's Columbia Glacier continues to melt:http://OFA.BO/2eVzRH ,https://twitter.com/BarackObama/status/335470656244293632,889,391,,
2013/05/17_11:02,https://twitter.com/BarackObama,Faizan wants to build an innovative tech startup. Our broken #immigration system is standing in his way. Watch now: http://OFA.BO/vGG6SD ,https://twitter.com/BarackObama/status/335455245859684352,502,253,,
2013/05/17_09:29,https://twitter.com/BarackObama,Retweet if you believe in the importance of early childhood education.pic.twitter.com/BOIwKsK7cn,https://twitter.com/BarackObama/status/335431781270564864,7012,1545,https://pbs.twimg.com/media/BKexbYlCMAIg9Ms.jpg,
2013/05/16_16:14,https://twitter.com/BarackObama,Pakistani tech entrepreneur Faizan is a perfect example of why we need #ImmigrationReform. Watch the video: http://OFA.BO/NmDArD ,https://twitter.com/BarackObama/status/335171546903609345,1186,547,,
2013/05/16_10:48,https://twitter.com/BarackObama,Ninety-seven percent of scientists agree: #climate change is real man-made and dangerous. Read more: http://OFA.BO/gJsdFp ,https://twitter.com/BarackObama/status/335089477296988160,2349,706,,
2013/05/15_13:36,https://twitter.com/BarackObama,Seven senators blocking #Gina4EPA are also climate deniers. Fed up? Call them out:http://OFA.BO/KnJqB8 ,https://twitter.com/BarackObama/status/334769348956807169,616,259,,
2013/05/15_10:16,https://twitter.com/BarackObama,Facing an 8-year green card backlog this @wharton grad has no choice but to take her business skills abroad: http://OFA.BO/47cuDX  #iMarch,https://twitter.com/BarackObama/status/334718955925151744,398,186,,
2013/05/15_09:18,https://twitter.com/BarackObama,This week #SecKerry meets with the Arctic Council to discuss climate change. Read his take on America's role: http://OFA.BO/FzHf4Q ,https://twitter.com/BarackObama/status/334704354818932737,437,288,,
2013/05/14_14:30,https://twitter.com/BarackObama,Streamlining legal #immigration will foster innovation create jobs and keep families together. It's time.pic.twitter.com/q9fQWhuWPR,https://twitter.com/BarackObama/status/334420547117121537,1232,824,https://pbs.twimg.com/media/BKQZtzzCAAE0F-N.jpg,
2013/05/14_10:33,https://twitter.com/BarackObama,Join the @MarchForInnov -- tell Congress #ImmigrationReform will support innovation and create jobs: http://OFA.BO/TirrE5 ,https://twitter.com/BarackObama/status/334360931356258304,476,226,,
2013/05/13_09:43,https://twitter.com/BarackObama,"RT if you agree: ""If you are a citizen you shouldn’t have to wait years before your family is able to join you in America.""—President Obama",https://twitter.com/BarackObama/status/333985938130751489,3314,925,,
2013/05/13_07:26,https://twitter.com/BarackObama,. @SocialSecurity says #ImmigrationReform will add 3.2 million jobs and boost GDP by 1.6 percent over 10 years.http://OFA.BO/sxwi43 ,https://twitter.com/BarackObama/status/333951483492069376,765,427,,
2013/05/12_11:36,https://twitter.com/BarackObama,Happy Mother's Day -- Show your favorite moms some love.pic.twitter.com/hZ9sIBDFjJ,https://twitter.com/BarackObama/status/333651933388754945,3015,2772,https://pbs.twimg.com/media/BKFeqmjCUAA7OkK.jpg,
2013/05/11_12:29,https://twitter.com/BarackObama,Report: Social Security will be strengthened by #ImmigrationReform over the long-term.http://OFA.BO/4NrWjT ,https://twitter.com/BarackObama/status/333302912505769984,524,335,,
2013/05/11_07:43,https://twitter.com/BarackObama,I saw my senator walking up the stairs right in front of us... Pam's #NotBackingDown on gun violence prevention: http://OFA.BO/fRqfsz ,https://twitter.com/BarackObama/status/333230923745222656,480,293,,
2013/05/10_17:00,https://twitter.com/BarackObama,Two heads are better than one. #sciencepic.twitter.com/QA0cbU5YDw,https://twitter.com/BarackObama/status/333008567227527168,1248,1086,https://pbs.twimg.com/media/BJ8Vhw0CMAA90UI.jpg,
2013/05/10_13:14,https://twitter.com/BarackObama,What's the most embarrassing claim climate deniers in Congress have used to brush off science? Take your pick.pic.twitter.com/8E1UcDa0R9,https://twitter.com/BarackObama/status/332951698207285249,1635,830,https://pbs.twimg.com/media/BJ7hzjOCIAAVcmY.jpg,
2013/05/10_09:20,https://twitter.com/BarackObama,Want more proof that @OFA volunteers make an impact? See how they're #NotBackingDown on gun violence prevention: http://OFA.BO/SpUGFk ,https://twitter.com/BarackObama/status/332892849572040704,329,221,,
2013/05/09_12:45,https://twitter.com/BarackObama,Retweet to tell climate deniers in Congress: #YouWillNotBeTakenSeriouslyIf you keep ignoring the science on climate change.,https://twitter.com/BarackObama/status/332582221452042241,3365,703,,
2013/05/09_07:34,https://twitter.com/BarackObama,Follow @OFA today for more coverage of the gun violence petition delivery to Congress. #NotBackingDown #EarlyFF,https://twitter.com/BarackObama/status/332503727195967489,386,230,,
2013/05/09_06:48,https://twitter.com/BarackObama,This is big: @OFA volunteers are about to deliver 1.4 million signatures to Congress demanding expanded background checks for gun sales.,https://twitter.com/BarackObama/status/332492281674334208,656,399,,
2013/05/08_14:39,https://twitter.com/BarackObama,Stronger vibrant prosperous. #ImmigrationReformpic.twitter.com/hGL0igwCzt,https://twitter.com/BarackObama/status/332248468523474944,1524,1088,https://pbs.twimg.com/media/BJxiOMfCYAITYhX.jpg,
2013/05/08_11:39,https://twitter.com/BarackObama,Retweet if you agree: It's time for Congress to stop denying the science on #climatechange.,https://twitter.com/BarackObama/status/332203037626081281,8368,1296,,
2013/05/07_16:58,https://twitter.com/BarackObama,On Thursday @OFA will deliver to Congress the signatures of 1.4 million Americans who want expanded background checks for gun sales.,https://twitter.com/BarackObama/status/331920950662680576,782,406,,
2013/05/07_16:38,https://twitter.com/BarackObama,Want to see the impact of @OFA supporters on gun violence prevention? Check out this map of local press coverage. http://OFA.BO/1tQoD6 ,https://twitter.com/BarackObama/status/331915896627019777,327,190,,
2013/05/07_14:28,https://twitter.com/BarackObama,1.4 million people say the fight for common-sense gun violence prevention is not over. It's time Congress listened. https://twitter.com/BarackObama/status/331883178124013568/photo/1pic.twitter.com/VSylr4SP8K ,https://twitter.com/BarackObama/status/331883178124013568,1288,799,,
2013/05/07_11:41,https://twitter.com/BarackObama,More than 1.4 million Americans signed our petition demanding expanded background checks for gun sales—by far the most in @OFA history.,https://twitter.com/BarackObama/status/331841150442954752,888,456,,
2013/05/06_19:42,https://twitter.com/BarackObama,The deadline to add your name is midnight tonight: http://OFA.BO/mb1BRA  Demand Congress act to reduce gun violence now.,https://twitter.com/BarackObama/status/331599975786086400,907,334,,
2013/05/06_17:20,https://twitter.com/BarackObama,Please retweet: Add your name to @OFA's petition on gun violence prevention before midnight: http://OFA.BO/Lyko4y ,https://twitter.com/BarackObama/status/331564088054411264,2437,391,,
2013/05/06_14:18,https://twitter.com/BarackObama,Six months ago today we made history. And we're not done yet.pic.twitter.com/MqiVrrTXso,https://twitter.com/BarackObama/status/331518464747515904,1678,1855,https://pbs.twimg.com/media/BJnKSYgCMAA4KXY.jpg,
2013/05/06_13:26,https://twitter.com/BarackObama,Explore how @OFA supporters are driving the narrative on gun violence prevention: http://OFA.BO/gZrwwk ,https://twitter.com/BarackObama/status/331505223543713792,268,174,,
2013/05/06_11:38,https://twitter.com/BarackObama,Tell Congress now is the time for background checks for gun sales: http://OFA.BO/XDxChK  Add your name by midnight tonight.,https://twitter.com/BarackObama/status/331478152092200960,665,276,,
2013/05/06_10:34,https://twitter.com/BarackObama,. @OFA's petition demanding background checks for gun sales will be printed and delivered this week. Add your name: http://OFA.BO/BuJeCe ,https://twitter.com/BarackObama/status/331461890515562496,399,202,,
2013/05/04_14:20,https://twitter.com/BarackObama,Together our voices are powerful enough to make Congress act.—Ronnie whose friend Greg died by gunfire in Chicago. http://OFA.BO/B5YHzM ,https://twitter.com/BarackObama/status/330794105242263552,825,449,,
2013/05/04_11:28,https://twitter.com/BarackObama,More than 750000 Americans have signed this petition demanding background checks for gun sales. Add your name -- http://OFA.BO/r2ZeTT ,https://twitter.com/BarackObama/status/330750687644360704,1237,453,,
2013/05/04_09:11,https://twitter.com/BarackObama,#ImmigrationReform will strengthen our security and our economy. And it can finally become a reality this year.http://OFA.BO/JXwBz2 ,https://twitter.com/BarackObama/status/330716411653668865,1606,933,,
2013/05/03_13:16,https://twitter.com/BarackObama,Welcome to Twitter @BillClinton & @WarrenBuffett. #FF,https://twitter.com/BarackObama/status/330415518320295937,2777,1462,,
2013/05/03_10:57,https://twitter.com/BarackObama,Today's jobs report is a reminder: We can't afford self-inflicted wounds on the economy. Time to end the #sequester with a balanced approach,https://twitter.com/BarackObama/status/330380649389252608,708,372,,
2013/05/03_10:38,https://twitter.com/BarackObama,The economy added 176000 jobs in April continuing 38 straight months of job growth. But there is still work to do.pic.twitter.com/0vZpWVZbqG,https://twitter.com/BarackObama/status/330375900166238208,1293,691,https://pbs.twimg.com/media/BJW7IXwCMAA_7OM.jpg,
2013/05/02_16:34,https://twitter.com/BarackObama,600000 Americans have signed this petition to Congress demanding action to prevent gun violence. Add your name: http://OFA.BO/KB9gVD ,https://twitter.com/BarackObama/status/330103120136925184,1289,549,,
2013/05/02_11:04,https://twitter.com/BarackObama,The senators who voted against background checks for gun sales want you to forget. Show them you won't: http://OFA.BO/KB9gVD ,https://twitter.com/BarackObama/status/330019941145255936,941,395,,
2013/05/01_12:44,https://twitter.com/BarackObama,It's Wednesday. Need a hug?pic.twitter.com/DyQtVrZB4S,https://twitter.com/BarackObama/status/329682673259925505,7568,6257,https://pbs.twimg.com/media/BJNEpQTCUAA9IiC.jpg,
2013/05/01_09:27,https://twitter.com/BarackObama,Congress needs to know you're not giving up on common-sense gun violence prevention. Sign this petition: http://OFA.BO/1Cc8d4 ,https://twitter.com/BarackObama/status/329633272269271041,675,293,,
2013/04/30_13:16,https://twitter.com/BarackObama,Congress needs to hear support for expanding background checks for gun sales. Add your name to this petition today:http://OFA.BO/s9x6FH ,https://twitter.com/BarackObama/status/329328536651436032,1096,347,,
2013/04/30_10:55,https://twitter.com/BarackObama,Retweet if you are proud that immigration is a part of our nation's heritage.pic.twitter.com/ipHHyrRDkH,https://twitter.com/BarackObama/status/329292978965340160,6694,2266,https://pbs.twimg.com/media/BJHiOD6CYAAHpmK.jpg,
2013/04/30_09:03,https://twitter.com/BarackObama,Sign the petition demanding Congress take action to expand background checks for gun sales now: http://OFA.BO/s9x6FH ,https://twitter.com/BarackObama/status/329264742684303360,805,337,,
2013/04/29_13:27,https://twitter.com/BarackObama,Add your name now -- http://OFA.BO/s9x6FH  Common-sense gun violence prevention won't happen unless Congress hears our voices.,https://twitter.com/BarackObama/status/328968866736795648,680,314,,
2013/04/29_11:39,https://twitter.com/BarackObama,. @OFA will deliver this petition to Congress demanding common-sense gun violence prevention. Add your name now: http://OFA.BO/s9x6FH ,https://twitter.com/BarackObama/status/328941655052918784,452,234,,
2013/04/28_15:06,https://twitter.com/BarackObama,Watch the full video of President Obama at the White House Correspondents' Dinner: http://OFA.BO/HuLETr ,https://twitter.com/BarackObama/status/328631206675619840,1449,1027,,
2013/04/27_14:33,https://twitter.com/BarackObama,TONIGHT: President Obama at the White House Correspondents' Dinner hosted by @ConanOBrien. Watch live at 9:45 ET:http://OFA.BO/xVbR8V ,https://twitter.com/BarackObama/status/328260567980703745,749,419,,
2013/04/27_08:11,https://twitter.com/BarackObama,Congress should find the same sense of urgency to help families as they did to help themselves. http://OFA.BO/6qAkqe  #sequester,https://twitter.com/BarackObama/status/328164567555403777,1355,561,,
2013/04/26_10:43,https://twitter.com/BarackObama,What happens when a senator votes with 90 percent of Americans to prevent gun violence: http://OFA.BO/c7pLXk pic.twitter.com/jzOmEWevrE,https://twitter.com/BarackObama/status/327840283599466496,1369,1016,https://pbs.twimg.com/media/BIy5AD-CcAAlxog.jpg,
2013/04/25_14:29,https://twitter.com/BarackObama,Tell climate deniers in Congress to stop ignoring the overwhelming science on climate change. http://OFA.BO/EgU96n pic.twitter.com/9qZhbQlRPA,https://twitter.com/BarackObama/status/327534903744925697,2146,950,https://pbs.twimg.com/media/BIujQnWCEAExsYH.jpg,
2013/04/25_10:37,https://twitter.com/BarackObama,Climate deniers in Congress refuse to even debate the issue. Make sure they don't get away with it:http://OFA.BO/EgU96n ,https://twitter.com/BarackObama/status/327476565065756672,913,348,,
2013/04/25_07:33,https://twitter.com/BarackObama,Video: Climate deniers in Congress saying ridiculous things: http://OFA.BO/EgU96n  Say you'll hold them accountable.,https://twitter.com/BarackObama/status/327430094371037185,934,393,,
2013/04/24_12:06,https://twitter.com/BarackObama,OFA supporters in Arizona made sure their voices were heard this weekend and were joined by an unexpected guest:http://OFA.BO/c7pLXk ,https://twitter.com/BarackObama/status/327136556613779456,335,270,,
2013/04/23_09:58,https://twitter.com/BarackObama,Retweet this if you think now is the time for comprehensive #ImmigrationReform.,https://twitter.com/BarackObama/status/326741832472096769,5042,882,,
2013/04/22_13:34,https://twitter.com/BarackObama,Washington can't get away with ignoring 90% of the country on gun violence prevention. Say you'll keep fighting:http://OFA.BO/trSZWT ,https://twitter.com/BarackObama/status/326433885791592448,1495,667,,
2013/04/22_10:37,https://twitter.com/BarackObama,The earth is what we all have in common. — Wendell Berry #EarthDaypic.twitter.com/V68DSWWRIM,https://twitter.com/BarackObama/status/326389304790233088,5520,2822,https://pbs.twimg.com/media/BIeRV-rCMAI5tW0.jpg,
2013/04/20_11:27,https://twitter.com/BarackObama,Americans today are showing senators they're not done fighting to prevent gun violence. Join in: http://OFA.BO/r1DBsa  #WeWillBeHeard,https://twitter.com/BarackObama/status/325676995109347328,1350,712,,
2013/04/20_08:36,https://twitter.com/BarackObama,The world has witnessed one sure and steadfast truth: Americans refuse to be terrorized. —President Obamahttp://OFA.BO/cxjEy6 ,https://twitter.com/BarackObama/status/325633964398243841,2450,1062,,
2013/04/18_16:36,https://twitter.com/BarackObama,". @GabbyGiffords: ""On Wednesday a minority of senators gave into fear.""http://OFA.BO/5PZWoo ",https://twitter.com/BarackObama/status/325030154801934336,1158,705,,
2013/04/18_12:05,https://twitter.com/BarackObama,Add your name right now to keep fighting - for Newtown and countless other communities torn apart by gun violence:http://ofa.bo/jMmmq2 ,https://twitter.com/BarackObama/status/324961805669646336,1166,488,,
2013/04/18_09:28,https://twitter.com/BarackObama,“We may be momentarily knocked off our feet but we will pick ourselves up. We will keep going. We will finish the race.” —President Obama,https://twitter.com/BarackObama/status/324922457456791552,6005,2319,,
2013/04/18_09:16,https://twitter.com/BarackObama,“Every one of us stands with you. It’s our beloved city too.” —President Obama speaking at the interfaith service in Boston,https://twitter.com/BarackObama/status/324919431983685635,1714,822,,
2013/04/18_08:00,https://twitter.com/BarackObama,Watch live: President Obama speaks at an interfaith service in Boston for the victims of Monday's bombing.http://www.whitehouse.gov/live ,https://twitter.com/BarackObama/status/324900190119153665,629,312,,
2013/04/17_15:28,https://twitter.com/BarackObama,Sooner or later we are going to get this right. The memories of these children demand it. And so do the American people. —President Obama,https://twitter.com/BarackObama/status/324650604230225922,4431,1662,,
2013/04/17_15:28,https://twitter.com/BarackObama,I want to make it clear to the American people that we can still bring about meaningful changes that reduce gun violence. —President Obama,https://twitter.com/BarackObama/status/324650496759590912,2071,938,,
2013/04/17_15:27,https://twitter.com/BarackObama,This was a pretty shameful day for Washington. But this effort isn’t over… I see this as just round one. —President Obama,https://twitter.com/BarackObama/status/324650372574625792,4463,1579,,
2013/04/17_14:34,https://twitter.com/BarackObama,Watch live: President Obama speaks on today's Senate votes on gun violence prevention. http://OFA.BO/hs5ZeT ,https://twitter.com/BarackObama/status/324637124412461056,514,261,,
2013/04/17_12:12,https://twitter.com/BarackObama,RT if you agree: I am one of the 92% of Americans who support background checks for gun sales. #NowIsTheTime,https://twitter.com/BarackObama/status/324601226471829504,28240,3279,,
2013/04/17_08:50,https://twitter.com/BarackObama,If you want Congress to pass a bill to reduce gun violence you have to speak up—call your senators now: http://OFA.BO/vJH5Cz  #NowIsTheTime,https://twitter.com/BarackObama/status/324550328680849408,1053,354,,
2013/04/17_06:31,https://twitter.com/BarackObama,Now is the time to act: http://OFA.BO/qmVD7k  RT @OFA: Senate expected to vote today on background checks for gun sales. #CallForAction,https://twitter.com/BarackObama/status/324515430897184768,670,338,,
2013/04/16_10:41,https://twitter.com/BarackObama,If you want to know who we are what America is how we respond to evil—that’s it. Selflessly. Compassionately. Unafraid. —President Obama,https://twitter.com/BarackObama/status/324216058846277632,5174,2131,,
2013/04/16_10:41,https://twitter.com/BarackObama,What the world saw yesterday in the aftermath of the explosions were stories of heroism & kindness generosity & love. —President Obama,https://twitter.com/BarackObama/status/324215903229198336,3353,1287,,
2013/04/16_10:40,https://twitter.com/BarackObama,The American people refuse to be terrorized. —President Obama,https://twitter.com/BarackObama/status/324215762963288064,2775,1101,,
2013/04/15_15:28,https://twitter.com/BarackObama,All Americans stand with the people of Boston. —President Obama,https://twitter.com/BarackObama/status/323925761323044864,25030,7618,,
2013/04/15_15:27,https://twitter.com/BarackObama,On days like this there are no Republicans or Democrats—we are Americans united in concern for our fellow citizens. —President Obama,https://twitter.com/BarackObama/status/323925677298556928,24425,8044,,
2013/04/15_15:27,https://twitter.com/BarackObama,Michelle and I send our deepest thoughts and prayers to the families of the victims in the wake of this senseless loss. —President Obama,https://twitter.com/BarackObama/status/323925562135552003,8152,3155,,
2013/04/15_10:00,https://twitter.com/BarackObama,Are you in? MT @OFA: Tomorrow we kick off the first National Call Day for gun violence prevention. http://OFA.BO/6LidEn  #CallForAction,https://twitter.com/BarackObama/status/323843189708570624,498,289,,
2013/04/14_10:08,https://twitter.com/BarackObama,We have not forgotten.pic.twitter.com/CqtGuCxaAY,https://twitter.com/BarackObama/status/323482877314596865,14671,1206,https://pbs.twimg.com/media/BH099onCAAEJCok.jpg,
2013/04/13_08:39,https://twitter.com/BarackObama,Why President Obama is not giving the weekly address today:http://OFA.BO/xpMr7w ,https://twitter.com/BarackObama/status/323098239203151872,541,314,,
2013/04/12_11:08,https://twitter.com/BarackObama,RT if you agree: We've waited long enough for immigration reform.pic.twitter.com/5x0sR1L0JM,https://twitter.com/BarackObama/status/322773339284320257,2713,1251,https://pbs.twimg.com/media/BHq4pFeCMAAIr-7.jpg,
2013/04/11_14:54,https://twitter.com/BarackObama,RT if you agree: It's time to stop the denial on climate change.pic.twitter.com/Q6JarHmCF0,https://twitter.com/BarackObama/status/322467742173241344,5452,1191,https://pbs.twimg.com/media/BHmis_hCIAAz19t.png,
2013/04/11_10:18,https://twitter.com/BarackObama,Today’s vote in the Senate is just the first step—and @OFA volunteers are continuing to make their voices heard. #NowIsTheTime,https://twitter.com/BarackObama/status/322398182262837248,453,253,,
2013/04/11_08:45,https://twitter.com/BarackObama,Breaking: The Senate defeats a filibuster and votes to begin debate on common-sense steps to reduce gun violence. #NowIsTheTime,https://twitter.com/BarackObama/status/322374916294971392,1226,591,,
2013/04/10_15:26,https://twitter.com/BarackObama,"We do deserve a vote.” —Jillian Soto sister of Victoria Soto a first-grade teacher killed in Newtown https://twitter.com/BarackObama/status/322113384717897728/photo/1pic.twitter.com/jAc1wFIPaD ,https://twitter.com/BarackObama/status/322113384717897728,905,869,
2013/04/10_14:11,https://twitter.com/BarackObama,“I’m going to keep asking the American people to stand up and raise their voices because these measures deserve a vote.” —President Obama,https://twitter.com/BarackObama/status/322094585654427648,951,513,
2013/04/10_14:10,https://twitter.com/BarackObama,Obama: “I applaud Senators Manchin and Toomey for their leadership on forging a bipartisan agreement around common-sense background checks.”,https://twitter.com/BarackObama/status/322094273812107264,536,305,
2013/04/10_11:56,https://twitter.com/BarackObama,Watch live: First Lady Michelle Obama speaks about youth violence and guns in Chicago.http://ofa.bo/fcrHqg ,https://twitter.com/BarackObama/status/322060443210375168,432,267,
2013/04/09_16:44,https://twitter.com/BarackObama,RT if you agree: All our kids deserve a vote to reduce gun violence—and #NowIsTheTime for Congress to act.pic.twitter.com/IkAzVC6PyG,https://twitter.com/BarackObama/status/321770744445034496,3056,1027,https://pbs.twimg.com/media/BHcoyYoCYAE4vS5.jpg
2013/04/09_13:24,https://twitter.com/BarackObama,Congress is going to only act if they hear from you—the American people."" http://OFA.BO/QYW2b3  #NowIsTheTime",https://twitter.com/BarackObama/status/321720172845072385,430,228,,
2013/04/09_12:27,https://twitter.com/BarackObama,Breaking: Congress is hearing the voices of the 92% of Americans who support background checks for all gun sales.http://OFA.BO/bCYXXz ,https://twitter.com/BarackObama/status/321705900022837248,712,317,,
2013/04/09_11:50,https://twitter.com/BarackObama,Add your name if you're ready to help President Obama fight to fix our broken immigration system: http://OFA.BO/qGF6nA  #ImmigrationReform,https://twitter.com/BarackObama/status/321696617226989568,459,286,,
2013/04/09_10:46,https://twitter.com/BarackObama,Immigration is more than a political issue. It’s who we are. http://OFA.BO/37phbe  #ImmigrationReform,https://twitter.com/BarackObama/status/321680591781240832,1034,462,,
2013/04/09_09:53,https://twitter.com/BarackObama,RT if you agree: All of our daughters deserve to earn equal pay for equal work. #EqualPayDaypic.twitter.com/iv5fFI0sVQ,https://twitter.com/BarackObama/status/321667107957903360,4236,1259,https://pbs.twimg.com/media/BHbKh8pCEAAZpCu.png,
2013/04/09_09:19,https://twitter.com/BarackObama,Hey Congress: Get #ImmigrationReform done. — @JulianCastro: http://OFA.BO/FGJzTP ,https://twitter.com/BarackObama/status/321658668942753795,474,238,,
2013/04/09_08:05,https://twitter.com/BarackObama,Determined as ever to reduce gun violence. #NowIsTheTimepic.twitter.com/RCH27hxKEL,https://twitter.com/BarackObama/status/321640023709589504,979,644,https://pbs.twimg.com/media/BHax5b8CIAA_Mdq.jpg,
2013/04/08_16:06,https://twitter.com/BarackObama,RT if you agree: Every family that has lost loved ones to gun violence deserves a vote. #NowIsTheTimepic.twitter.com/XDWQMKn8Cd,https://twitter.com/BarackObama/status/321398731431874561,2809,792,https://pbs.twimg.com/media/BHXWcYLCEAAj-Ak.jpg,
2013/04/08_15:29,https://twitter.com/BarackObama,"Obama: ""Let’s do the right thing. Let’s do right by our kids. Let's do right by these families. Let’s get this done."" #DemandAction",https://twitter.com/BarackObama/status/321389326707593217,1048,419,,
2013/04/08_15:19,https://twitter.com/BarackObama,If there's just one thing we can do to keep one father from having to bury his child—isn't that worth fighting for? —President Obama in CT,https://twitter.com/BarackObama/status/321386875623452672,1290,540,,
2013/04/08_15:12,https://twitter.com/BarackObama,"President Obama: ""It’s up to all of us—the people—to stand up to those who say we can’t and stand up for the change we need."" #DemandAction",https://twitter.com/BarackObama/status/321385004422819842,900,353,,
2013/04/08_15:07,https://twitter.com/BarackObama,"Obama: ""90% of Americans support universal background checks ... How often do 90% of Americans agree on anything?""pic.twitter.com/ioN96V2xUP",https://twitter.com/BarackObama/status/321383702821224449,1758,723,https://pbs.twimg.com/media/BHXIxmPCQAEmIq3.jpg,
2013/04/08_15:03,https://twitter.com/BarackObama,"President Obama: ""We have to tell Congress it’s time to require a background check for anyone who wants to buy a gun."" #DemandAction",https://twitter.com/BarackObama/status/321382913981693952,953,383,,
2013/04/08_15:01,https://twitter.com/BarackObama,"President Obama: ""Congress is only going to act if they hear from you—the American people."" #DemandActionpic.twitter.com/DOMTxo63Ad",https://twitter.com/BarackObama/status/321382395993534464,674,414,https://pbs.twimg.com/media/BHXHlh7CMAAgruy.jpg,
